,gbt_prob_default,lr_prob_default,lgd,loan_amnt
2977,6.84E-03,6.00E-03,0.20,8750
2978,5.45E-02,8.18E-02,0.20,14000
2979,2.21E-02,2.79E-01,0.20,6200
2980,9.91E-01,6.21E-01,0.20,16000
2981,5.55E-02,2.21E-01,0.20,9000
2982,4.14E-03,9.95E-02,0.20,2000
2983,3.95E-03,3.39E-01,0.20,6000
2984,8.53E-02,2.35E-01,0.20,3000
2985,7.51E-02,5.58E-02,0.20,1800
2986,2.66E-03,6.59E-02,0.20,4600
2987,4.22E-02,1.79E-01,0.20,6500
2988,4.23E-02,2.67E-01,0.20,10975
2989,3.73E-01,1.72E-01,0.20,2000
2990,1.52E-02,9.15E-02,0.20,7000
2991,1.51E-02,1.65E-01,0.20,15000
2992,2.77E-04,2.08E-01,0.20,2875
2993,1.61E-02,1.83E-03,0.20,7000
2994,3.34E-01,2.07E-01,0.20,7000
2995,3.19E-02,2.64E-01,0.20,6650
2996,7.93E-04,8.25E-02,0.20,7000
2997,9.96E-01,5.05E-01,0.20,10000
2998,2.18E-02,8.72E-02,0.20,12000
2999,2.94E-02,6.34E-02,0.20,8000
3000,8.50E-01,5.30E-01,0.20,19500
3001,9.46E-03,8.59E-02,0.20,28000
3002,2.87E-03,3.87E-01,0.20,16500
3003,3.46E-02,8.45E-02,0.20,6000
3004,6.78E-02,3.18E-01,0.20,14400
3005,6.55E-03,9.25E-02,0.20,2000
3006,2.48E-02,1.24E-01,0.20,1700
3007,9.90E-01,5.34E-01,0.20,24000
3008,2.60E-01,3.52E-01,0.20,12000
3009,9.95E-01,4.05E-01,0.20,20000
3010,5.64E-02,2.22E-01,0.20,6000
3011,2.59E-02,2.37E-02,0.20,4800
3012,1.72E-01,3.34E-01,0.20,5000
3013,9.85E-01,4.30E-01,0.20,12000
3014,6.88E-03,1.28E-01,0.20,1300
3015,1.71E-03,3.27E-02,0.20,6000
3016,5.05E-01,6.43E-02,0.20,4350
3017,3.22E-01,3.46E-01,0.20,1000
3018,4.50E-03,3.38E-01,0.20,2000
3019,6.80E-02,2.34E-01,0.20,2500
3020,2.08E-01,2.17E-01,0.20,15000
3021,3.17E-03,1.60E-02,0.20,4800
3022,9.98E-01,5.60E-01,0.20,15000
3023,1.27E-02,2.56E-01,0.20,6000
3024,5.71E-02,3.22E-01,0.20,7000
3025,1.11E-02,2.38E-04,0.20,20000
3026,9.98E-01,3.37E-02,0.20,12000
3027,3.28E-05,2.40E-01,0.20,10000
3028,2.56E-01,4.93E-01,0.20,13000
3029,5.86E-01,3.08E-01,0.20,6000
3030,3.74E-02,3.90E-02,0.20,14400
3031,3.87E-02,1.50E-02,0.20,8000
3032,1.85E-04,4.14E-01,0.20,10000
3033,1.65E-02,4.09E-02,0.20,12000
3034,3.00E-01,3.88E-01,0.20,8000
3035,9.81E-01,3.73E-01,0.20,8000
3036,3.54E-02,2.31E-01,0.20,16000
3037,4.38E-02,1.71E-01,0.20,6000
3038,1.92E-01,2.68E-01,0.20,6000
3039,2.08E-01,2.39E-01,0.20,7000
3040,2.95E-02,1.67E-01,0.20,8000
3041,1.57E-01,1.02E-01,0.20,25000
3042,9.89E-01,4.87E-01,0.20,9750
3043,3.31E-02,2.46E-03,0.20,22000
3044,9.97E-01,5.50E-01,0.20,9750
3045,1.01E-04,3.27E-02,0.20,6000
3046,1.38E-01,3.29E-01,0.20,6000
3047,2.76E-01,3.87E-01,0.20,15000
3048,7.87E-01,5.26E-01,0.20,15000
3049,9.99E-01,1.07E-01,0.20,6200
3050,5.48E-01,3.01E-01,0.20,8000
3051,5.05E-02,3.95E-01,0.20,10000
3052,1.33E-02,1.19E-01,0.20,17500
3053,2.31E-02,3.64E-01,0.20,8000
3054,2.21E-01,2.74E-01,0.20,7500
3055,6.34E-02,4.24E-01,0.20,10000
3056,1.76E-02,1.79E-01,0.20,8400
3057,1.20E-01,2.36E-01,0.20,4500
3058,3.54E-02,1.26E-01,0.20,3050
3059,9.27E-02,4.64E-02,0.20,3000
3060,9.36E-02,2.29E-01,0.20,17600
3061,4.64E-03,2.21E-02,0.20,6000
3062,4.72E-02,2.94E-01,0.20,5000
3063,1.07E-02,7.48E-01,0.20,25000
3064,7.96E-02,2.40E-01,0.20,10000
3065,2.42E-01,1.54E-01,0.20,4400
3066,1.85E-02,1.58E-01,0.20,12000
3067,8.60E-03,6.00E-03,0.20,8750
3068,9.92E-01,4.06E-01,0.20,3025
3069,6.02E-03,1.33E-01,0.20,1500
3070,1.10E-01,2.13E-01,0.20,15000
3071,7.80E-02,3.18E-01,0.20,11000
3072,1.03E-01,1.65E-01,0.20,5000
3073,3.11E-01,1.94E-01,0.20,6700
3074,7.36E-02,5.10E-02,0.20,35000
3075,2.20E-01,1.32E-01,0.20,2000
3076,9.97E-01,3.77E-01,0.20,24000
3077,4.59E-02,1.50E-01,0.20,2400
3078,3.53E-01,2.66E-01,0.20,20000
3079,9.61E-02,3.67E-01,0.20,6700
3080,9.95E-01,5.31E-01,0.20,18200
3081,9.55E-03,3.20E-01,0.20,9200
3082,1.49E-02,2.40E-01,0.20,10000
3083,8.86E-01,9.81E-04,0.20,25000
3084,2.22E-02,3.11E-01,0.20,8800
3085,1.00E+00,3.92E-01,0.20,3000
3086,2.07E-03,1.44E-01,0.20,12000
3087,9.86E-01,4.49E-01,0.20,9000
3088,4.54E-02,4.96E-02,0.20,12000
3089,7.74E-03,2.92E-02,0.20,14000
3090,5.43E-03,4.81E-02,0.20,6000
3091,7.33E-02,3.09E-01,0.20,3800
3092,1.11E-04,2.79E-01,0.20,2000
3093,7.70E-02,2.67E-01,0.20,4000
3094,8.79E-05,1.64E-01,0.20,3600
3095,8.34E-03,1.85E-01,0.20,1200
3096,9.95E-01,5.25E-01,0.20,14125
3097,1.84E-03,5.04E-01,0.20,10000
3098,1.32E-02,7.10E-02,0.20,8000
3099,2.97E-02,5.08E-02,0.20,4650
3100,2.62E-01,3.28E-01,0.20,7125
3101,3.53E-02,3.82E-01,0.20,14000
3102,3.05E-04,2.07E-01,0.20,2500
3103,1.70E-02,2.34E-01,0.20,2000
3104,9.81E-01,2.75E-01,0.20,2600
3105,1.89E-04,1.07E-02,0.20,4000
3106,7.95E-02,2.27E-01,0.20,15000
3107,3.10E-01,1.47E-01,0.20,2000
3108,1.66E-03,2.95E-02,0.20,9000
3109,2.03E-04,2.21E-02,0.20,6000
3110,2.02E-01,3.51E-01,0.20,9000
3111,1.06E-02,1.38E-01,0.20,10000
3112,3.38E-01,2.34E-01,0.20,15000
3113,1.05E-01,1.14E-01,0.20,3000
3114,1.53E-01,1.29E-01,0.20,7000
3115,1.45E-02,1.64E-01,0.20,1700
3116,4.11E-02,3.05E-01,0.20,5500
3117,9.98E-01,4.61E-01,0.20,4200
3118,1.66E-02,1.32E-01,0.20,7000
3119,1.11E-01,2.42E-01,0.20,1500
3120,2.68E-01,1.36E-01,0.20,2275
3121,8.67E-02,2.44E-02,0.20,10000
3122,8.93E-01,4.15E-01,0.20,3200
3123,6.00E-03,2.42E-01,0.20,12000
3124,5.12E-02,1.70E-01,0.20,4000
3125,1.90E-02,1.66E-01,0.20,6000
3126,8.92E-02,3.06E-01,0.20,18000
3127,2.21E-02,1.37E-01,0.20,13000
3128,9.96E-01,5.19E-01,0.20,10000
3129,3.04E-01,3.30E-01,0.20,10000
3130,5.51E-03,5.46E-02,0.20,30000
3131,6.38E-03,1.00E-01,0.20,18000
3132,7.24E-01,2.19E-01,0.20,2800
3133,2.99E-02,1.16E-01,0.20,15000
3134,7.70E-04,2.57E-01,0.20,12000
3135,4.23E-02,1.76E-01,0.20,4775
3136,3.73E-03,3.17E-01,0.20,4500
3137,3.12E-02,1.84E-01,0.20,6800
3138,2.61E-05,1.49E-02,0.20,6000
3139,3.39E-02,3.13E-01,0.20,8500
3140,6.77E-03,4.85E-02,0.20,22000
3141,2.29E-01,1.38E-01,0.20,5000
3142,9.95E-01,5.12E-01,0.20,15000
3143,2.67E-02,1.42E-02,0.20,5575
3144,3.11E-02,3.98E-01,0.20,12000
3145,3.90E-02,3.50E-01,0.20,15000
3146,8.77E-02,2.64E-01,0.20,4000
3147,1.39E-02,4.96E-02,0.20,12000
3148,7.86E-02,2.34E-01,0.20,10050
3149,9.86E-01,1.96E-01,0.20,25000
3150,9.95E-01,3.20E-02,0.20,24000
3151,2.34E-05,2.73E-01,0.20,9725
3152,1.24E-03,1.52E-01,0.20,2400
3153,9.98E-01,5.37E-01,0.20,12000
3154,7.57E-02,1.20E-01,0.20,16000
3155,7.65E-03,5.70E-03,0.20,4475
3156,8.47E-02,4.12E-01,0.20,6500
3157,1.55E-01,2.44E-01,0.20,18125
3158,5.23E-01,5.33E-01,0.20,13000
3159,3.79E-02,1.97E-01,0.20,6500
3160,4.21E-02,1.85E-02,0.20,10000
3161,2.32E-01,3.14E-01,0.20,4900
3162,5.99E-02,2.17E-02,0.20,9500
3163,9.97E-01,5.77E-01,0.20,18825
3164,1.63E-01,3.29E-01,0.20,12250
3165,1.57E-02,2.06E-01,0.20,4325
3166,9.51E-02,2.90E-01,0.20,2400
3167,1.93E-02,4.49E-01,0.20,17000
3168,3.39E-02,2.25E-01,0.20,3500
3169,7.10E-02,1.21E-01,0.20,9000
3170,7.83E-02,2.77E-01,0.20,20000
3171,7.35E-04,4.94E-01,0.20,7750
3172,1.46E-03,1.74E-01,0.20,14000
3173,8.71E-01,2.80E-01,0.20,4000
3174,2.94E-02,1.34E-01,0.20,5650
3175,1.50E-01,3.16E-01,0.20,5000
3176,3.87E-04,4.45E-01,0.20,7000
3177,9.98E-01,5.60E-01,0.20,25000
3178,4.66E-02,6.86E-02,0.20,5000
3179,1.14E-01,2.00E-01,0.20,4000
3180,3.52E-03,1.06E-01,0.20,12000
3181,9.98E-01,6.26E-01,0.20,25000
3182,3.05E-01,3.41E-01,0.20,5550
3183,7.13E-03,1.71E-01,0.20,12000
3184,5.84E-03,4.95E-02,0.20,2500
3185,3.98E-01,5.18E-02,0.20,6000
3186,7.71E-03,3.44E-02,0.20,5000
3187,2.21E-02,5.48E-01,0.20,20000
3188,1.13E-02,7.30E-03,0.20,25000
3189,4.47E-02,8.37E-02,0.20,3250
3190,5.11E-02,2.51E-03,0.20,10000
3191,7.61E-03,1.82E-01,0.20,6000
3192,3.26E-03,2.44E-01,0.20,23475
3193,9.85E-01,2.53E-01,0.20,8000
3194,4.31E-02,5.76E-02,0.20,6800
3195,1.55E-01,4.23E-01,0.20,8000
3196,3.19E-01,2.29E-01,0.20,6000
3197,9.29E-02,2.05E-01,0.20,10000
3198,4.11E-03,4.36E-01,0.20,1200
3199,7.97E-02,8.05E-02,0.20,5500
3200,8.32E-02,3.35E-01,0.20,3000
3201,1.17E-03,8.45E-02,0.20,6000
3202,3.79E-03,2.92E-01,0.20,5500
3203,2.82E-04,1.83E-01,0.20,20000
3204,7.94E-03,3.22E-01,0.20,3000
3205,1.46E-01,2.02E-01,0.20,6000
3206,2.42E-03,3.44E-02,0.20,5000
3207,2.36E-03,1.04E-01,0.20,10000
3208,1.12E-03,4.96E-02,0.20,12000
3209,3.23E-02,2.26E-02,0.20,10000
3210,3.63E-03,6.70E-02,0.20,2500
3211,1.81E-01,3.82E-01,0.20,22000
3212,9.69E-01,2.08E-01,0.20,6000
3213,1.00E+00,1.30E-01,0.20,12000
3214,1.66E-02,2.40E-01,0.20,10000
3215,9.50E-05,4.37E-02,0.20,24000
3216,6.94E-01,2.75E-01,0.20,3000
3217,3.61E-02,3.06E-01,0.20,12000
3218,9.84E-01,4.31E-01,0.20,19750
3219,2.33E-04,6.85E-03,0.20,10000
3220,1.54E-01,3.14E-01,0.20,21000
3221,1.62E-02,5.53E-02,0.20,5500
3222,5.04E-02,1.76E-01,0.20,15000
3223,5.43E-03,1.97E-02,0.20,18000
3224,4.54E-02,3.52E-01,0.20,6000
3225,9.52E-03,1.66E-01,0.20,8000
3226,2.25E-02,2.95E-01,0.20,10000
3227,1.03E-02,2.36E-02,0.20,18000
3228,3.71E-03,2.03E-01,0.20,25000
3229,2.67E-02,5.51E-02,0.20,10000
3230,2.54E-01,4.12E-01,0.20,8000
3231,2.81E-01,4.07E-01,0.20,8575
3232,7.30E-02,3.80E-01,0.20,20000
3233,9.90E-02,1.19E-01,0.20,5000
3234,5.52E-04,2.15E-03,0.20,18000
3235,9.81E-01,4.29E-01,0.20,4000
3236,1.61E-01,4.93E-01,0.20,15000
3237,6.03E-03,3.66E-01,0.20,10000
3238,1.78E-01,2.87E-01,0.20,2800
3239,2.96E-02,2.37E-01,0.20,6400
3240,5.98E-01,4.21E-01,0.20,8000
3241,6.66E-02,2.22E-01,0.20,6000
3242,2.41E-03,3.64E-01,0.20,4750
3243,6.45E-02,4.86E-02,0.20,8000
3244,9.80E-01,3.72E-01,0.20,6000
3245,6.88E-02,3.09E-01,0.20,12000
3246,2.10E-03,2.25E-01,0.20,12000
3247,9.88E-01,4.77E-01,0.20,12000
3248,5.34E-04,2.94E-01,0.20,5000
3249,4.42E-03,1.53E-01,0.20,9250
3250,6.47E-01,1.90E-01,0.20,3000
3251,6.87E-03,2.81E-01,0.20,12000
3252,1.94E-02,7.28E-04,0.20,7800
3253,4.17E-03,3.48E-01,0.20,8500
3254,4.28E-02,3.85E-01,0.20,10000
3255,4.88E-03,1.79E-01,0.20,16000
3256,3.14E-01,1.35E-01,0.20,3325
3257,9.98E-01,5.00E-01,0.20,10000
3258,5.70E-03,1.11E-02,0.20,7000
3259,1.68E-04,2.02E-01,0.20,6000
3260,1.06E-01,3.41E-01,0.20,15000
3261,1.05E-01,6.05E-02,0.20,6500
3262,2.82E-02,6.51E-02,0.20,6000
3263,9.97E-01,3.12E-01,0.20,24000
3264,1.09E-01,3.58E-01,0.20,10400
3265,7.17E-02,7.72E-02,0.20,10000
3266,8.13E-04,4.18E-01,0.20,9600
3267,1.64E-01,5.13E-01,0.20,21000
3268,9.92E-01,5.54E-01,0.20,10000
3269,1.30E-01,4.44E-01,0.20,10000
3270,3.12E-02,1.16E-01,0.20,15000
3271,3.31E-02,1.57E-01,0.20,5000
3272,5.67E-02,5.00E-01,0.20,25000
3273,1.62E-02,2.29E-01,0.20,7500
3274,4.23E-03,2.39E-03,0.20,19000
3275,9.68E-01,4.96E-01,0.20,15000
3276,1.62E-02,6.42E-02,0.20,3200
3277,9.97E-01,7.08E-01,0.20,23500
3278,1.02E-01,2.70E-01,0.20,2000
3279,4.26E-05,2.21E-02,0.20,5200
3280,9.97E-01,4.96E-01,0.20,15000
3281,1.25E-01,4.69E-02,0.20,5000
3282,8.86E-03,3.41E-03,0.20,20000
3283,8.07E-05,5.05E-02,0.20,2700
3284,1.52E-02,9.58E-02,0.20,8000
3285,7.42E-02,3.14E-01,0.20,2000
3286,6.79E-01,3.80E-01,0.20,12800
3287,1.04E-02,2.42E-01,0.20,12000
3288,6.88E-02,1.90E-01,0.20,14000
3289,3.51E-02,2.07E-01,0.20,1000
3290,9.14E-01,2.30E-01,0.20,3000
3291,2.91E-02,9.70E-02,0.20,15000
3292,2.37E-01,3.69E-01,0.20,6300
3293,1.00E+00,6.59E-01,0.20,24000
3294,2.69E-02,2.45E-01,0.20,25000
3295,1.82E-01,3.41E-01,0.20,15000
3296,4.03E-01,4.81E-01,0.20,22000
3297,1.27E-01,3.08E-01,0.20,4200
3298,1.89E-02,2.51E-01,0.20,20000
3299,3.96E-04,1.39E-01,0.20,9600
3300,1.87E-02,3.52E-02,0.20,6000
3301,1.40E-01,5.79E-01,0.20,35000
3302,1.87E-04,1.99E-02,0.20,5000
3303,8.66E-03,2.82E-02,0.20,15000
3304,1.50E-01,1.16E-01,0.20,3200
3305,1.75E-04,1.60E-01,0.20,5600
3306,9.11E-01,4.45E-01,0.20,2000
3307,7.99E-02,3.80E-01,0.20,20000
3308,9.97E-01,2.21E-01,0.20,12000
3309,7.79E-02,3.57E-01,0.20,8875
3310,2.40E-02,2.06E-01,0.20,5500
3311,4.81E-02,2.30E-01,0.20,3000
3312,8.30E-04,4.96E-02,0.20,12000
3313,2.91E-01,1.27E-01,0.20,8000
3314,1.09E-02,1.49E-01,0.20,12000
3315,1.34E-03,6.53E-02,0.20,3000
3316,3.89E-05,3.61E-01,0.20,6000
3317,3.64E-04,2.06E-01,0.20,20000
3318,5.12E-01,3.29E-01,0.20,2400
3319,1.93E-03,3.44E-01,0.20,3000
3320,3.68E-01,2.63E-01,0.20,21000
3321,1.05E-03,1.38E-01,0.20,15000
3322,1.93E-02,3.85E-01,0.20,9000
3323,1.51E-02,8.16E-02,0.20,4500
3324,1.15E-02,1.14E-01,0.20,7200
3325,2.33E-03,1.70E-01,0.20,3250
3326,9.96E-01,4.87E-01,0.20,12000
3327,3.05E-02,1.71E-01,0.20,20000
3328,4.94E-03,6.98E-02,0.20,12000
3329,1.52E-03,2.31E-01,0.20,8000
3330,7.40E-01,4.85E-01,0.20,14000
3331,6.32E-02,3.22E-01,0.20,22000
3332,1.51E-01,3.51E-01,0.20,5600
3333,1.26E-01,3.48E-01,0.20,2000
3334,6.44E-02,2.22E-01,0.20,10000
3335,1.00E+00,5.31E-01,0.20,8000
3336,1.50E-03,1.74E-01,0.20,3200
3337,3.17E-02,5.67E-03,0.20,12000
3338,1.54E-01,2.26E-01,0.20,7000
3339,7.05E-04,2.52E-01,0.20,25000
3340,9.99E-01,4.21E-01,0.20,2700
3341,1.08E-02,1.11E-01,0.20,5000
3342,3.91E-04,3.11E-01,0.20,4275
3343,9.81E-01,4.06E-01,0.20,24000
3344,1.23E-02,2.91E-01,0.20,9000
3345,4.10E-03,5.22E-02,0.20,14400
3346,8.83E-03,1.74E-01,0.20,10000
3347,5.15E-03,1.52E-02,0.20,10000
3348,1.31E-02,9.42E-02,0.20,20000
3349,6.82E-03,4.89E-02,0.20,3900
3350,4.39E-02,2.84E-01,0.20,7200
3351,1.29E-02,2.54E-01,0.20,5000
3352,5.82E-04,1.69E-01,0.20,10800
3353,1.50E-01,1.20E-01,0.20,10000
3354,2.86E-02,2.08E-01,0.20,18600
3355,3.09E-02,2.87E-01,0.20,8500
3356,3.43E-04,2.05E-01,0.20,10000
3357,1.60E-02,3.25E-03,0.20,20000
3358,9.93E-01,2.75E-01,0.20,4500
3359,4.31E-02,1.32E-01,0.20,8000
3360,3.90E-03,6.83E-02,0.20,8000
3361,4.30E-01,4.38E-01,0.20,20000
3362,4.85E-02,1.67E-01,0.20,2500
3363,8.38E-02,2.12E-01,0.20,2200
3364,1.99E-01,2.38E-01,0.20,6000
3365,1.35E-02,1.08E-02,0.20,20000
3366,9.96E-01,4.45E-01,0.20,4750
3367,9.53E-01,4.73E-01,0.20,21725
3368,9.97E-01,4.71E-01,0.20,4600
3369,1.33E-01,2.73E-01,0.20,1800
3370,9.91E-01,4.83E-01,0.20,7250
3371,3.48E-01,1.33E-01,0.20,2250
3372,1.88E-03,2.54E-01,0.20,5000
3373,1.99E-02,5.81E-01,0.20,22000
3374,8.90E-02,3.80E-01,0.20,4500
3375,8.84E-04,5.61E-02,0.20,35000
3376,6.54E-04,4.71E-01,0.20,8000
3377,2.54E-02,2.42E-01,0.20,12000
3378,3.02E-01,2.32E-01,0.20,10000
3379,2.58E-03,4.98E-02,0.20,4500
3380,2.69E-02,1.91E-01,0.20,8400
3381,9.22E-03,1.01E-01,0.20,4000
3382,2.23E-01,3.53E-01,0.20,2500
3383,1.75E-01,3.11E-01,0.20,5000
3384,4.16E-02,4.21E-01,0.20,7000
3385,5.77E-03,5.59E-02,0.20,12800
3386,6.66E-02,2.98E-01,0.20,5900
3387,9.95E-01,4.69E-01,0.20,10200
3388,1.75E-02,3.57E-01,0.20,9600
3389,4.08E-02,7.67E-02,0.20,5000
3390,2.63E-03,1.49E-02,0.20,6000
3391,9.82E-01,2.24E-01,0.20,5000
3392,6.32E-02,1.88E-02,0.20,7500
3393,3.59E-02,2.06E-01,0.20,5500
3394,7.80E-05,1.43E-01,0.20,5900
3395,9.96E-01,4.63E-01,0.20,11500
3396,5.56E-03,1.95E-02,0.20,1000
3397,7.71E-02,2.26E-02,0.20,10000
3398,1.00E+00,4.57E-01,0.20,4750
3399,1.64E-04,1.45E-01,0.20,1500
3400,6.06E-02,2.53E-01,0.20,8000
3401,2.78E-04,4.70E-02,0.20,1000
3402,3.06E-01,1.30E-01,0.20,12000
3403,9.94E-01,4.03E-01,0.20,17000
3404,1.04E-01,9.80E-02,0.20,2600
3405,1.27E-01,2.59E-01,0.20,6000
3406,8.60E-03,1.71E-02,0.20,9600
3407,6.09E-02,4.17E-01,0.20,12000
3408,7.17E-04,7.15E-02,0.20,2400
3409,4.66E-04,4.15E-02,0.20,24250
3410,9.43E-02,4.08E-01,0.20,5600
3411,5.22E-02,2.54E-01,0.20,5000
3412,6.51E-03,1.11E-01,0.20,5000
3413,3.54E-02,3.45E-01,0.20,8000
3414,1.90E-03,2.97E-01,0.20,4000
3415,1.56E-01,2.54E-01,0.20,5000
3416,1.04E-01,7.27E-02,0.20,9000
3417,3.62E-03,1.99E-01,0.20,3600
3418,2.02E-02,9.73E-02,0.20,12000
3419,1.23E-01,1.73E-01,0.20,8000
3420,6.70E-04,1.57E-01,0.20,5000
3421,1.34E-02,5.65E-03,0.20,2500
3422,9.94E-01,2.96E-01,0.20,3200
3423,5.82E-04,1.24E-01,0.20,10000
3424,1.12E-02,2.90E-02,0.20,20000
3425,1.03E-02,6.26E-02,0.20,20000
3426,1.00E+00,5.31E-01,0.20,8000
3427,1.12E-01,1.62E-01,0.20,3200
3428,2.07E-01,4.18E-01,0.20,15000
3429,4.67E-01,3.08E-01,0.20,6000
3430,7.80E-02,2.51E-01,0.20,25000
3431,4.38E-02,4.30E-02,0.20,7925
3432,1.64E-01,2.70E-01,0.20,2000
3433,1.19E-02,3.89E-01,0.20,6000
3434,4.74E-03,6.02E-01,0.20,13750
3435,2.45E-01,1.74E-01,0.20,15000
3436,9.96E-01,5.16E-01,0.20,15000
3437,2.51E-02,2.78E-02,0.20,12000
3438,1.76E-02,2.05E-01,0.20,10000
3439,3.24E-03,1.09E-01,0.20,14300
3440,4.31E-02,3.26E-01,0.20,11000
3441,4.58E-04,1.03E-01,0.20,1500
3442,1.10E-03,3.27E-02,0.20,6000
3443,3.09E-01,3.11E-01,0.20,2000
3444,1.60E-03,4.31E-03,0.20,5000
3445,9.86E-01,4.37E-01,0.20,12000
3446,2.60E-01,2.20E-01,0.20,8500
3447,9.96E-01,4.98E-01,0.20,9000
3448,1.63E-01,2.62E-01,0.20,16000
3449,1.09E-01,2.71E-01,0.20,1500
3450,4.86E-04,1.93E-01,0.20,5500
3451,9.98E-01,5.50E-01,0.20,25000
3452,2.97E-04,1.46E-01,0.20,8000
3453,5.45E-02,2.15E-01,0.20,20000
3454,2.42E-03,4.46E-02,0.20,28000
3455,1.76E-01,2.46E-01,0.20,6500
3456,2.51E-04,2.77E-01,0.20,8000
3457,9.98E-01,4.51E-01,0.20,9500
3458,2.79E-02,2.20E-01,0.20,4000
3459,3.67E-03,6.75E-02,0.20,5600
3460,9.98E-01,4.73E-01,0.20,2600
3461,1.12E-01,3.67E-01,0.20,3200
3462,1.62E-05,7.89E-02,0.20,3500
3463,1.32E-01,2.46E-01,0.20,15600
3464,9.41E-03,2.94E-01,0.20,5000
3465,2.31E-02,1.43E-01,0.20,10000
3466,2.58E-02,1.40E-01,0.20,3000
3467,1.89E-03,1.08E-01,0.20,12000
3468,1.00E+00,5.01E-01,0.20,5500
3469,9.92E-01,3.15E-01,0.20,5325
3470,2.38E-02,8.30E-02,0.20,9600
3471,7.39E-04,2.56E-01,0.20,6350
3472,9.92E-01,4.20E-01,0.20,25000
3473,1.21E-01,2.70E-01,0.20,2000
3474,1.00E+00,4.72E-01,0.20,6250
3475,1.55E-02,2.51E-01,0.20,3275
3476,1.02E-02,2.01E-01,0.20,5000
3477,1.72E-01,1.45E-01,0.20,16000
3478,8.05E-02,8.80E-02,0.20,3000
3479,2.63E-02,2.07E-01,0.20,2500
3480,9.41E-01,2.36E-01,0.20,6000
3481,3.90E-03,2.23E-02,0.20,8000
3482,1.16E-02,3.39E-01,0.20,2800
3483,4.73E-04,3.66E-01,0.20,10000
3484,1.07E-02,1.71E-01,0.20,6000
3485,1.03E-01,2.06E-01,0.20,2200
3486,4.06E-02,3.02E-01,0.20,3000
3487,1.47E-02,2.64E-01,0.20,15000
3488,3.54E-02,2.07E-01,0.20,2500
3489,3.52E-01,2.48E-01,0.20,10000
3490,1.43E-01,2.82E-01,0.20,1200
3491,9.75E-01,3.77E-01,0.20,1200
3492,7.87E-03,4.05E-01,0.20,10000
3493,1.24E-01,4.89E-02,0.20,2000
3494,1.24E-01,4.00E-01,0.20,2400
3495,2.20E-02,4.28E-01,0.20,20000
3496,4.65E-02,4.58E-01,0.20,21000
3497,2.96E-02,4.63E-02,0.20,8275
3498,3.85E-02,6.38E-02,0.20,3000
3499,3.16E-01,2.28E-01,0.20,9000
3500,1.21E-01,8.45E-02,0.20,6000
3501,2.54E-03,5.15E-02,0.20,9300
3502,1.92E-02,2.10E-01,0.20,3800
3503,3.97E-01,2.23E-01,0.20,6000
3504,3.75E-02,1.29E-01,0.20,8000
3505,9.76E-01,3.34E-01,0.20,13000
3506,1.38E-03,2.34E-01,0.20,18000
3507,1.15E-02,1.43E-02,0.20,10200
3508,2.32E-02,2.64E-01,0.20,15000
3509,3.83E-02,3.23E-01,0.20,12000
3510,3.00E-02,1.32E-01,0.20,5000
3511,5.23E-03,3.14E-01,0.20,1000
3512,5.09E-02,2.98E-01,0.20,9000
3513,9.98E-01,5.00E-01,0.20,25000
3514,1.76E-02,2.69E-01,0.20,5000
3515,3.04E-02,1.11E-01,0.20,5000
3516,1.08E-01,3.99E-01,0.20,5625
3517,9.94E-01,4.97E-01,0.20,8975
3518,4.65E-04,2.19E-01,0.20,7000
3519,1.83E-02,3.66E-01,0.20,10000
3520,1.01E-02,2.78E-02,0.20,12000
3521,9.99E-01,5.90E-01,0.20,15250
3522,6.01E-02,2.56E-01,0.20,10800
3523,7.20E-02,3.02E-01,0.20,4500
3524,1.29E-02,1.19E-01,0.20,5000
3525,6.83E-02,2.72E-01,0.20,4000
3526,1.02E-01,2.47E-02,0.20,12000
3527,8.61E-01,4.40E-01,0.20,5000
3528,1.24E-02,2.03E-01,0.20,14000
3529,4.95E-02,3.98E-01,0.20,12000
3530,4.41E-03,2.57E-01,0.20,4400
3531,9.85E-01,4.77E-01,0.20,14500
3532,2.27E-02,1.25E-01,0.20,2500
3533,3.16E-02,2.38E-01,0.20,6800
3534,1.92E-01,3.37E-01,0.20,5000
3535,1.33E-01,2.13E-01,0.20,4000
3536,1.25E-02,2.13E-01,0.20,5000
3537,7.97E-01,3.56E-01,0.20,8875
3538,4.20E-01,7.14E-02,0.20,2000
3539,2.19E-02,1.28E-01,0.20,16000
3540,5.54E-02,2.60E-01,0.20,7200
3541,1.09E-02,5.36E-02,0.20,17500
3542,5.10E-02,3.53E-02,0.20,6000
3543,4.85E-02,2.32E-01,0.20,6000
3544,1.14E-04,2.20E-02,0.20,6800
3545,1.31E-04,3.37E-01,0.20,5000
3546,4.59E-03,2.00E-01,0.20,10800
3547,9.02E-03,6.34E-03,0.20,14950
3548,3.93E-03,1.25E-01,0.20,12000
3549,5.85E-03,5.26E-02,0.20,3100
3550,6.56E-01,5.24E-01,0.20,12250
3551,6.39E-02,1.34E-01,0.20,5000
3552,7.16E-03,3.69E-01,0.20,12000
3553,6.98E-02,3.13E-01,0.20,10400
3554,7.38E-01,2.83E-01,0.20,3000
3555,7.80E-02,2.15E-01,0.20,20000
3556,5.41E-02,1.87E-02,0.20,12000
3557,5.09E-02,2.47E-01,0.20,18050
3558,3.42E-02,2.08E-01,0.20,20000
