,gbt_prob_default,lr_prob_default,lgd,loan_amnt
243,1.21E+00,4.24E-01,0.2,10000
243,2.21E+00,4.08E-01,0.2,8325
243,4.00E+00,4.74E-01,0.2,10000
243,4.19E-01,1.42E-01,0.2,10000
243,5.56E-03,4.65E-01,0.2,18000
243,6.29E+00,3.01E-01,0.2,1600
243,7.16E+00,2.66E-01,0.2,3200
243,8.41E-01,1.38E-01,0.2,15000
243,9.99E+00,4.66E-01,0.2,21450
244,4.06E-02,3.02E-01,0.2,3000
244,2.00E+00,5.45E-01,0.2,10800
244,2.24E+00,8.55E-02,0.2,8000
244,3.35E-01,2.22E-01,0.2,7150
244,4.90E-01,2.27E-01,0.2,15000
244,5.58E-02,2.76E-01,0.2,11000
244,6.13E-01,4.35E-01,0.2,7000
244,7.18E+00,3.12E-01,0.2,3000
244,8.12E+00,1.13E-01,0.2,5000
244,9.32E-02,3.08E-02,0.2,8000
245,8.20E-05,3.38E-01,0.2,12600
245,1.22E-02,1.66E-01,0.2,10000
245,2.25E-01,1.73E-01,0.2,8000
245,3.56E-01,2.33E-01,0.2,8500
245,4.32E+00,4.51E-01,0.2,1200
245,5.17E+00,3.44E-01,0.2,1500
245,6.66E-01,1.38E-02,0.2,11000
245,7.37E-01,7.58E-02,0.2,10000
245,8.68E-02,1.49E-01,0.2,12000
245,9.26E+00,2.85E-01,0.2,15000
246,7.30E-04,5.43E-02,0.2,11000
246,1.39E-01,3.94E-03,0.2,4000
246,2.20E+00,4.41E-01,0.2,8875
246,3.19E-02,2.01E-01,0.2,3900
246,5.00E+00,4.00E-01,0.2,3000
246,6.00E+00,2.52E-01,0.2,12000
246,6.59E-01,3.02E-01,0.2,1600
246,8.00E+00,4.03E-01,0.2,16750
246,9.00E+00,3.66E-01,0.2,24000
246,9.23E-01,1.14E-01,0.2,7000
247,9.93E-04,1.31E-01,0.2,4000
247,1.45E-02,2.61E-01,0.2,8400
247,2.58E-04,2.17E-02,0.2,21000
247,3.11E+00,8.47E-02,0.2,6400
247,4.53E-01,1.40E-01,0.2,3000
247,5.13E-01,3.48E-02,0.2,18000
247,6.38E-01,1.99E-01,0.2,3200
247,7.39E-01,2.52E-01,0.2,7000
247,8.86E-04,1.98E-01,0.2,2000
247,9.37E-01,1.14E-01,0.2,8000
248,3.95E-02,1.66E-03,0.2,8000
248,1.74E-02,9.63E-02,0.2,10000
248,2.15E-02,3.95E-01,0.2,6000
248,3.80E-02,6.28E-03,0.2,6000
248,4.99E+00,7.09E-01,0.2,19750
248,5.15E-01,3.18E-01,0.2,11000
248,6.19E+00,7.72E-02,0.2,10000
248,7.17E+00,3.31E-01,0.2,8400
248,8.96E-02,1.38E-02,0.2,14400
248,9.33E-01,2.66E-01,0.2,7500
249,9.06E-02,1.76E-01,0.2,4775
249,1.76E-02,5.21E-10,0.2,8000
249,2.30E-01,6.00E-02,0.2,12000
249,3.11E+00,3.69E-01,0.2,12000
249,4.35E-02,2.34E-02,0.2,2000
249,5.43E-02,1.85E-02,0.2,10000
249,6.23E-01,1.20E-01,0.2,12000
249,7.28E-01,1.84E-01,0.2,5000
249,8.39E-03,4.69E-01,0.2,6400
249,9.50E-01,5.94E-02,0.2,10000
250,1.00E+00,5.45E-01,0.2,8500
250,1.51E-02,2.75E-01,0.2,6400
250,2.31E-02,1.33E-01,0.2,7000
250,3.23E-02,3.28E-01,0.2,13000
250,4.36E-02,7.89E-02,0.2,3400
250,5.13E-01,1.94E-01,0.2,15000
250,6.22E-01,1.82E-01,0.2,16000
250,7.23E-02,1.73E-01,0.2,8000
250,8.29E-02,1.45E-01,0.2,6000
250,9.76E-03,4.51E-01,0.2,15000
251,4.56E-04,3.97E-01,0.2,6000
251,1.50E-01,1.98E-01,0.2,5000
251,2.55E-03,1.82E-01,0.2,1000
251,3.26E-01,3.42E-01,0.2,9000
251,4.18E-01,1.79E-01,0.2,6500
251,5.18E+00,1.80E-01,0.2,10000
251,6.30E-01,4.96E-02,0.2,12000
251,7.38E-04,4.96E-01,0.2,15000
251,8.17E-01,7.17E-02,0.2,10000
251,9.75E-02,3.30E-01,0.2,6600
252,2.73E-01,5.60E-02,0.2,6000
252,1.59E-02,1.57E-01,0.2,7000
252,2.46E-01,7.37E-03,0.2,10700
252,3.93E+00,3.63E-01,0.2,25000
252,4.65E-03,1.84E-01,0.2,24250
252,5.68E-01,6.35E-01,0.2,23000
252,6.52E-01,3.98E-02,0.2,1500
252,8.00E+00,3.88E-01,0.2,24000
252,8.26E-01,1.74E-01,0.2,10000
252,9.85E-01,3.71E-01,0.2,3000
253,2.85E-02,3.40E-04,0.2,12000
253,1.29E-03,1.07E-01,0.2,10000
253,2.17E-02,2.63E-01,0.2,10000
253,3.82E+00,3.59E-01,0.2,5000
253,4.99E+00,4.58E-01,0.2,25000
253,5.11E-01,6.26E-03,0.2,20000
253,6.15E-01,5.04E-01,0.2,8500
253,7.67E-01,2.60E-01,0.2,22000
253,8.16E-04,1.64E-01,0.2,5500
253,9.12E-01,3.17E-03,0.2,5000
254,2.17E-02,4.14E-01,0.2,4550
254,1.34E-01,3.12E-02,0.2,1000
254,2.67E-01,3.70E-01,0.2,5000
254,3.33E-01,1.24E-01,0.2,10000
254,4.99E+00,3.80E-01,0.2,20000
254,5.16E-02,2.29E-01,0.2,7500
254,6.41E-01,2.86E-02,0.2,8500
254,7.19E-01,1.55E-01,0.2,18500
254,8.34E-01,1.71E-01,0.2,6000
254,9.61E+00,3.72E-01,0.2,6000
255,5.98E-02,5.26E-02,0.2,5000
255,1.17E+00,2.19E-01,0.2,3000
255,2.13E-03,1.89E-01,0.2,4500
255,3.11E+00,1.93E-01,0.2,10000
255,4.18E-01,3.58E-02,0.2,5000
255,5.30E-02,1.80E-01,0.2,14000
255,6.32E-01,4.55E-01,0.2,6250
255,7.16E+00,3.27E-01,0.2,3750
255,8.21E-01,2.41E-01,0.2,7000
255,9.17E-02,1.79E-01,0.2,15000
256,4.12E-02,3.33E-01,0.2,20000
256,1.23E-01,2.00E-01,0.2,4000
256,2.53E-01,7.76E-02,0.2,7200
256,3.32E-02,2.89E-01,0.2,12000
256,4.36E-01,3.60E-01,0.2,16000
256,5.63E-01,4.17E-02,0.2,8400
256,6.67E-02,2.66E-01,0.2,6000
256,7.15E-01,3.34E-01,0.2,7125
256,8.72E-01,1.34E-01,0.2,6000
256,9.15E-01,1.69E-01,0.2,21000
257,1.90E-01,3.83E-01,0.2,5000
257,1.24E-01,2.20E-03,0.2,8000
257,2.16E-03,9.08E-02,0.2,5600
257,3.85E-01,1.43E-01,0.2,4000
257,4.73E-01,1.39E-01,0.2,10500
257,5.11E-01,5.20E-02,0.2,3000
257,6.28E-01,3.19E-01,0.2,1500
257,7.31E-01,3.05E-01,0.2,18000
257,8.10E+00,3.94E-01,0.2,6000
257,9.17E-01,1.62E-01,0.2,3500
258,6.51E-03,1.79E-05,0.2,10800
258,1.16E+00,2.09E-01,0.2,3000
258,2.21E-03,9.98E-02,0.2,900
258,3.40E-01,1.96E-01,0.2,12000
258,4.15E+00,3.08E-01,0.2,4500
258,5.99E+00,4.61E-01,0.2,15000
258,6.65E-01,2.99E-01,0.2,2000
258,7.73E-01,1.44E-01,0.2,7500
258,8.30E-01,1.36E-01,0.2,11000
258,9.66E-01,1.98E-01,0.2,5000
259,2.09E-02,2.36E-02,0.2,18000
259,1.25E-04,1.82E-01,0.2,1000
259,2.17E-01,1.21E-01,0.2,6000
259,3.15E-02,2.32E-03,0.2,4800
259,4.63E-01,3.83E-01,0.2,5500
259,5.65E-01,3.13E-03,0.2,6000
259,6.78E-01,2.16E-01,0.2,1500
259,7.45E-01,6.51E-02,0.2,6000
259,8.19E+00,3.57E-01,0.2,4000
259,9.90E-01,6.00E-03,0.2,22000
260,4.54E-02,1.99E-01,0.2,10000
260,1.21E+00,3.51E-01,0.2,9000
260,2.15E+00,3.99E-01,0.2,8500
260,3.16E+00,4.31E-01,0.2,8000
260,4.37E-01,2.60E-01,0.2,25000
260,5.38E+00,1.11E-02,0.2,10000
260,6.26E-03,7.32E-02,0.2,14000
260,7.42E+00,2.41E-01,0.2,4000
260,8.24E-01,2.58E-01,0.2,9000
260,9.42E+00,4.12E-01,0.2,8000
261,9.95E-01,5.49E-01,0.2,17000
261,1.15E+00,1.57E-01,0.2,5000
261,2.17E-02,3.30E-01,0.2,9250
261,3.30E-01,2.95E-03,0.2,11500
261,4.52E-01,2.25E-01,0.2,12000
261,5.16E-01,3.58E-02,0.2,5000
261,6.45E-01,1.54E-01,0.2,15000
261,7.14E+00,3.02E-01,0.2,3500
261,8.11E-02,5.31E-01,0.2,10625
261,9.97E+00,6.44E-01,0.2,30000
262,9.99E-01,3.67E-01,0.2,7000
262,1.47E-01,2.34E-04,0.2,35000
262,2.34E+00,1.17E-01,0.2,20000
262,3.86E-01,1.27E-01,0.2,5000
262,5.00E+00,4.79E-01,0.2,14000
262,5.13E+00,4.18E-01,0.2,12000
262,6.99E+00,4.12E-01,0.2,17500
262,7.86E-01,4.58E-01,0.2,21000
262,8.20E+00,6.83E-01,0.2,22000
262,9.76E-02,6.95E-02,0.2,4000
263,1.70E-02,3.46E-01,0.2,16750
263,1.33E-01,5.10E-01,0.2,13650
263,2.10E-01,3.00E-01,0.2,14000
263,3.23E-03,3.78E-02,0.2,15000
263,5.00E+00,4.29E-01,0.2,2400
263,5.55E-01,2.79E-01,0.2,10000
263,6.96E+00,5.94E-01,0.2,15000
263,7.19E-02,3.85E-03,0.2,23500
263,8.42E+00,1.90E-01,0.2,6800
263,9.34E-04,2.62E-01,0.2,3200
264,1.00E+00,4.73E-01,0.2,6250
264,1.12E+00,2.35E-01,0.2,8000
264,2.22E+00,3.31E-01,0.2,6000
264,3.74E-02,2.79E-01,0.2,10000
264,4.98E+00,4.24E-02,0.2,2500
264,5.15E-01,1.52E-02,0.2,10000
264,6.15E+00,3.91E-01,0.2,4000
264,7.98E+00,3.16E-01,0.2,9400
264,8.67E-03,7.85E-02,0.2,6000
264,9.15E+00,1.37E-01,0.2,2000
265,1.07E-02,9.69E-02,0.2,6500
265,1.15E-01,4.55E-02,0.2,10000
265,2.17E+00,6.64E-02,0.2,5500
265,3.23E-01,1.34E-02,0.2,3500
265,5.00E-02,1.56E-01,0.2,8750
265,5.91E+00,4.29E-01,0.2,10200
265,6.26E-01,3.89E-02,0.2,8000
265,8.00E+00,7.98E-02,0.2,2000
265,8.36E-01,1.18E-01,0.2,8000
265,9.76E-01,1.93E-01,0.2,7200
266,2.95E-01,3.99E-01,0.2,6000
266,1.79E-04,2.53E-01,0.2,8000
266,2.10E+00,2.10E-01,0.2,11400
266,3.41E+00,1.18E-01,0.2,1500
266,4.93E-03,2.78E-01,0.2,2000
266,5.40E-01,1.17E-01,0.2,6000
266,6.15E+00,3.02E-01,0.2,3500
266,7.32E-01,3.77E-01,0.2,10000
266,8.20E+00,3.63E-01,0.2,2000
266,9.32E-02,1.16E-01,0.2,32000
267,9.90E-01,2.00E-01,0.2,24000
267,1.29E+00,1.62E-01,0.2,5000
267,3.00E-02,4.27E-01,0.2,5175
267,3.83E-02,4.83E-02,0.2,25000
267,4.21E-01,1.66E-01,0.2,6000
267,5.11E+00,6.93E-02,0.2,7000
267,6.20E-01,2.36E-01,0.2,12600
267,7.19E-01,2.51E-01,0.2,7000
267,8.51E-01,4.48E-02,0.2,11000
267,9.67E-01,2.32E-01,0.2,25200
268,7.38E-01,4.12E-01,0.2,5000
268,1.50E-01,4.44E-01,0.2,35000
268,2.26E-03,9.67E-02,0.2,3600
268,3.14E-04,1.73E-01,0.2,5000
268,4.25E-01,3.57E-01,0.2,10000
268,5.21E+00,4.02E-01,0.2,8000
268,6.87E-01,3.73E-01,0.2,8000
268,8.00E+00,1.05E-01,0.2,6000
268,9.00E+00,4.31E-01,0.2,3300
268,9.65E-03,4.77E-01,0.2,9600
269,3.38E-02,1.99E-01,0.2,21000
269,1.26E-01,5.06E-02,0.2,5000
269,2.19E-01,1.71E-01,0.2,6000
269,3.57E-01,2.10E-02,0.2,15000
269,4.13E-02,4.90E-01,0.2,12250
269,5.25E-03,4.16E-01,0.2,10000
269,6.24E-01,7.41E-02,0.2,20000
269,7.10E+00,1.48E-01,0.2,3500
269,8.22E+00,1.67E-01,0.2,6100
269,9.13E-01,8.18E-02,0.2,9600
270,9.23E-04,5.96E-03,0.2,15500
270,1.26E-01,3.42E-01,0.2,9000
270,3.00E+00,4.21E-01,0.2,2300
270,3.38E-03,1.76E-10,0.2,16000
270,4.41E-02,6.25E-05,0.2,15000
270,5.49E-01,2.72E-01,0.2,7800
270,6.79E-02,1.26E-04,0.2,24250
270,7.51E-01,1.21E-04,0.2,25000
270,8.15E-03,3.44E-01,0.2,7200
270,9.30E-01,2.64E-01,0.2,3600
271,6.59E-01,5.27E-01,0.2,12000
271,1.66E-01,2.59E-01,0.2,6025
271,2.19E-01,3.96E-02,0.2,15000
271,3.17E+00,3.55E-01,0.2,8000
271,4.18E-02,3.61E-01,0.2,6000
271,5.55E-02,5.55E-02,0.2,15000
271,6.97E-01,4.83E-02,0.2,25000
271,7.41E-01,4.20E-01,0.2,6700
271,9.00E+00,4.88E-01,0.2,20000
271,9.52E-01,3.45E-02,0.2,12000
272,3.05E-03,1.40E-01,0.2,3200
272,1.31E+00,6.44E-02,0.2,3000
272,2.23E-01,4.35E-01,0.2,7000
272,3.80E-01,2.28E-01,0.2,9000
272,4.97E+00,3.13E-01,0.2,8000
272,5.51E-01,1.81E-01,0.2,4000
272,6.54E-01,3.61E-01,0.2,13000
272,7.99E+00,3.62E-01,0.2,6000
272,8.57E-02,4.96E-02,0.2,12000
272,9.95E-03,3.46E-01,0.2,8400
273,2.38E-03,4.69E-02,0.2,5000
273,1.75E-01,2.31E-01,0.2,8000
273,2.35E-01,2.25E-01,0.2,5400
273,3.13E+00,2.24E-01,0.2,5000
273,4.18E-01,3.42E-01,0.2,12800
273,5.55E-01,3.98E-01,0.2,12000
273,6.49E+00,2.64E-01,0.2,7000
273,7.54E-01,1.19E-01,0.2,2000
273,8.80E+00,2.38E-01,0.2,6800
273,1.00E+01,5.01E-01,0.2,20500
274,1.18E-01,1.15E-01,0.2,4000
274,1.67E-03,1.76E-01,0.2,12000
274,2.12E-01,3.02E-01,0.2,5000
274,4.00E+00,4.42E-01,0.2,10000
274,4.90E-01,2.99E-01,0.2,6000
274,5.14E+00,4.38E-01,0.2,20000
274,6.18E-01,3.91E-01,0.2,7200
274,8.00E+00,4.64E-01,0.2,5000
274,8.18E-01,7.77E-02,0.2,4000
274,9.28E+00,1.95E-01,0.2,20000
275,3.69E-02,6.95E-02,0.2,4000
275,1.10E+01,4.90E-01,0.2,3800
275,2.34E-02,8.07E-02,0.2,15000
275,3.85E+00,3.42E-01,0.2,7200
275,4.44E-02,1.10E-01,0.2,6800
275,5.40E-02,1.52E-02,0.2,10000
275,6.29E-01,1.52E-01,0.2,16000
275,7.33E-01,1.90E-01,0.2,25000
275,8.64E-01,3.27E-01,0.2,12000
275,9.27E-02,1.88E-01,0.2,15000
276,3.11E-02,2.20E-01,0.2,15000
276,1.25E+00,1.51E-01,0.2,8000
276,2.99E+00,4.58E-01,0.2,19400
276,3.25E-04,2.39E-01,0.2,5000
276,4.26E+00,1.50E-01,0.2,6000
276,5.34E-01,1.08E-01,0.2,15000
276,6.20E+00,2.48E-01,0.2,10000
276,7.47E-02,5.18E-01,0.2,17350
276,8.15E-01,3.27E-02,0.2,6000
276,9.14E-01,2.64E-01,0.2,15000
277,1.71E-02,2.05E-01,0.2,10000
277,1.20E+00,3.76E-01,0.2,10000
277,2.59E-01,3.63E-01,0.2,18400
277,3.15E-03,1.19E-01,0.2,9600
277,4.11E+00,4.25E-01,0.2,8000
277,5.49E-01,3.30E-01,0.2,10000
277,6.14E-01,1.98E-01,0.2,2000
277,7.20E-03,1.53E-02,0.2,2500
277,8.93E-03,4.54E-02,0.2,16800
277,9.10E+00,3.96E-01,0.2,11175
278,3.04E-04,3.91E-02,0.2,7500
278,1.93E-02,2.05E-01,0.2,10000
278,2.23E-02,2.79E-01,0.2,10000
278,3.68E-03,2.21E-01,0.2,19450
278,4.39E-01,1.55E-01,0.2,3000
278,5.32E-01,3.67E-01,0.2,3975
278,6.27E-01,7.17E-02,0.2,10000
278,7.23E-03,1.16E-03,0.2,16000
278,8.15E+00,9.57E-02,0.2,16000
278,9.54E-02,1.85E-01,0.2,5000
279,2.05E-01,3.85E-01,0.2,2400
279,1.15E+00,3.16E-01,0.2,4100
279,2.36E-01,3.66E-01,0.2,10000
279,3.46E-01,2.38E-01,0.2,8000
279,4.24E-01,9.31E-02,0.2,7000
279,5.11E-03,1.26E-01,0.2,10200
279,6.40E-01,2.47E-01,0.2,5500
279,7.15E+00,1.48E-01,0.2,7400
279,8.17E-03,6.02E-04,0.2,6000
279,9.53E-03,2.51E-01,0.2,7000
280,1.88E-01,3.14E-01,0.2,5500
280,1.80E-02,6.23E-02,0.2,1000
280,2.38E-01,2.29E-01,0.2,7525
280,3.83E-01,2.05E-01,0.2,5000
280,4.52E-01,1.01E-02,0.2,5000
280,5.39E-03,3.36E-01,0.2,4200
280,6.17E+00,3.96E-02,0.2,6000
280,7.65E-01,1.18E-01,0.2,1500
280,8.27E-01,6.50E-02,0.2,15000
280,9.67E-01,1.39E-01,0.2,7500
281,9.02E-02,1.94E-01,0.2,15000
281,1.17E-02,4.18E-02,0.2,16000
281,2.92E-01,2.95E-01,0.2,15000
281,3.12E-01,2.00E-01,0.2,2100
281,4.76E-01,2.81E-01,0.2,3000
281,5.24E+00,1.48E-01,0.2,5000
281,6.17E-02,9.57E-02,0.2,16000
281,7.26E-01,2.02E-01,0.2,6000
281,8.32E-01,1.18E-01,0.2,7000
281,9.11E-01,9.13E-03,0.2,15000
282,9.13E-02,2.11E-01,0.2,2000
282,1.20E-02,2.66E-01,0.2,7500
282,2.17E-01,1.60E-01,0.2,5600
282,4.00E+00,6.09E-01,0.2,18000
282,4.16E+00,2.91E-01,0.2,6000
282,5.23E-01,4.83E-02,0.2,25000
282,6.99E+00,4.81E-01,0.2,12000
282,8.00E+00,6.15E-01,0.2,18200
282,8.88E+00,4.07E-01,0.2,8000
282,9.16E-03,1.21E-01,0.2,6000
283,9.75E-01,2.89E-01,0.2,25000
283,1.93E+00,2.71E-01,0.2,3200
283,2.40E-02,4.75E-02,0.2,4000
283,3.58E-03,3.40E-01,0.2,7000
283,4.99E+00,2.72E-01,0.2,6600
283,5.72E-05,7.69E-04,0.2,3000
283,6.54E-01,3.08E-01,0.2,10000
283,7.32E-03,1.11E-01,0.2,5000
283,8.20E-01,7.80E-02,0.2,12000
283,9.80E-03,1.61E-01,0.2,28000
284,6.22E-02,1.90E-01,0.2,4800
284,1.80E-03,4.09E-01,0.2,6000
284,2.18E-01,8.90E-02,0.2,16000
284,3.81E-02,2.71E-01,0.2,7000
284,4.89E+00,4.24E-01,0.2,10000
284,6.00E+00,5.82E-01,0.2,16000
284,6.42E-01,1.90E-01,0.2,25000
284,7.46E-01,3.67E-01,0.2,10400
284,8.35E-01,2.06E-03,0.2,10000
284,9.97E-01,2.11E-01,0.2,16000
285,5.65E-02,1.32E-01,0.2,16000
285,1.85E-01,3.10E-01,0.2,2300
285,2.45E-01,1.04E-01,0.2,10750
285,3.12E-03,3.29E-01,0.2,2000
285,5.00E+00,6.13E-01,0.2,32000
285,5.19E+00,2.69E-01,0.2,5000
285,6.29E-02,6.83E-02,0.2,8000
285,7.36E-01,6.35E-02,0.2,6500
285,9.00E+00,4.74E-01,0.2,7200
285,9.51E-01,2.16E-01,0.2,6800
286,8.92E-03,4.45E-01,0.2,7000
286,1.98E+00,3.39E-01,0.2,10000
286,2.43E-02,1.99E-01,0.2,10000
286,3.34E-02,5.24E-01,0.2,21000
286,4.20E-01,1.58E-01,0.2,2000
286,5.11E+00,4.32E-01,0.2,5000
286,6.29E-02,3.42E-01,0.2,12800
286,7.58E-04,2.02E-01,0.2,6000
286,8.22E+00,1.86E-01,0.2,10325
286,9.88E-01,3.34E-01,0.2,2400
287,4.52E-02,1.40E-01,0.2,5000
287,1.99E+00,2.92E-01,0.2,25000
287,3.00E+00,4.71E-01,0.2,6500
287,3.13E+00,2.32E-02,0.2,8900
287,4.10E+00,2.78E-02,0.2,12000
287,5.47E-01,2.16E-02,0.2,9600
287,6.11E+00,2.58E-01,0.2,9750
287,7.80E-01,4.27E-01,0.2,4800
287,8.21E-02,7.93E-02,0.2,8000
287,9.52E-01,2.34E-01,0.2,7000
288,1.45E-02,2.90E-01,0.2,20000
288,1.51E-01,2.87E-01,0.2,1000
288,2.15E-01,3.51E-01,0.2,11250
288,3.53E-02,1.83E-01,0.2,1850
288,4.37E-01,1.73E-01,0.2,3850
288,5.27E-03,3.68E-01,0.2,4000
288,6.68E-01,2.08E-02,0.2,13000
288,7.12E+00,1.21E-01,0.2,12000
288,8.20E-03,1.25E-01,0.2,9000
288,9.95E-02,2.92E-01,0.2,14400
289,5.24E-03,2.02E-01,0.2,6000
289,1.90E-04,1.06E-02,0.2,15000
289,2.84E-01,4.73E-01,0.2,13000
289,4.00E+00,4.76E-01,0.2,15000
289,4.35E-01,4.86E-02,0.2,8000
289,5.57E-01,3.01E-01,0.2,2400
289,6.99E+00,2.59E-01,0.2,6000
289,7.10E+01,5.16E-01,0.2,6250
289,9.00E+00,4.34E-01,0.2,9250
289,9.37E-01,2.63E-01,0.2,10000
290,7.01E-01,2.60E-01,0.2,2400
290,1.15E+00,2.36E-01,0.2,2875
290,2.24E+00,3.43E-01,0.2,17000
290,3.44E-02,3.24E-01,0.2,12000
290,4.42E-03,1.72E-01,0.2,3000
290,5.16E+00,2.84E-01,0.2,7200
290,6.97E+00,5.34E-01,0.2,35000
290,7.64E-02,4.12E-01,0.2,8000
290,8.19E-01,1.09E-01,0.2,3000
290,9.13E+00,2.96E-01,0.2,3200
291,1.05E-03,3.63E-01,0.2,25000
291,1.37E-01,2.81E-01,0.2,7000
291,2.19E-01,2.03E-01,0.2,25000
291,3.99E+00,4.86E-01,0.2,18400
291,4.91E-02,2.52E-01,0.2,7500
291,5.20E-03,3.50E-01,0.2,15000
291,6.20E-01,8.02E-02,0.2,10000
291,8.00E+00,1.76E-01,0.2,15000
291,8.10E+00,2.09E-01,0.2,14000
291,9.98E+00,3.41E-01,0.2,16000
292,8.52E-04,2.74E-01,0.2,6000
292,1.14E-01,5.28E-02,0.2,13750
292,2.16E-01,4.81E-03,0.2,15000
292,3.72E-01,9.57E-03,0.2,5600
292,4.53E-01,3.88E-01,0.2,13000
292,5.97E+00,4.83E-01,0.2,13000
292,6.11E+00,1.05E-01,0.2,20000
292,7.30E-01,7.93E-02,0.2,8000
292,8.58E+00,3.22E-01,0.2,6625
292,9.16E-01,6.00E-02,0.2,12000
293,2.73E-02,2.79E-01,0.2,10000
293,1.11E+00,2.51E-01,0.2,20000
293,2.52E-01,2.23E-01,0.2,1500
293,3.42E-01,4.17E-02,0.2,8000
293,4.40E-02,2.38E-02,0.2,20000
293,5.17E+00,1.73E-01,0.2,5000
293,6.84E-01,2.97E-01,0.2,4000
293,7.14E+00,3.41E-01,0.2,8000
293,8.30E-02,4.22E-01,0.2,5000
293,9.26E-01,3.27E-03,0.2,3000
294,2.12E-02,2.55E-01,0.2,10000
294,1.23E-01,1.40E-01,0.2,3500
294,2.70E-01,3.53E-01,0.2,10200
294,3.19E+00,2.38E-03,0.2,25000
294,4.63E-01,2.52E-01,0.2,3000
294,5.38E-01,1.45E-01,0.2,3000
294,6.63E-01,2.85E-01,0.2,5000
294,7.79E-02,9.76E-02,0.2,1800
294,8.56E-02,8.49E-02,0.2,14000
294,9.11E-02,1.77E-01,0.2,1000
295,7.84E-02,1.31E-01,0.2,9500
295,1.12E+00,4.05E-01,0.2,8875
295,2.66E-01,1.46E-01,0.2,1500
295,3.73E-03,1.58E-01,0.2,3200
295,4.14E-01,1.88E-01,0.2,5150
295,5.46E-01,1.54E-01,0.2,15000
295,6.81E-01,3.04E-01,0.2,8500
295,7.99E+00,2.07E-01,0.2,15000
295,8.60E-01,4.89E-02,0.2,13000
295,9.79E-01,1.63E-01,0.2,2000
296,2.22E-02,1.42E-01,0.2,2000
296,1.19E-02,1.12E-05,0.2,14000
296,2.26E-01,2.19E-01,0.2,7000
296,3.27E-01,1.26E-02,0.2,9000
296,4.13E-01,4.38E-02,0.2,8000
296,5.75E-01,3.28E-02,0.2,25000
296,6.25E+00,1.25E-02,0.2,10000
296,7.27E+00,4.91E-01,0.2,18225
296,8.62E-02,3.33E-01,0.2,10500
296,9.92E-02,1.65E-01,0.2,9000
297,8.84E-02,2.56E-01,0.2,7000
297,1.88E-01,2.08E-01,0.2,20000
297,2.10E+00,3.01E-01,0.2,8000
297,3.11E-02,1.59E-01,0.2,11200
297,4.41E-01,1.98E-01,0.2,5000
297,5.99E+00,4.07E-01,0.2,9000
297,6.25E-01,2.33E-01,0.2,10000
297,7.68E-02,6.00E-03,0.2,8750
297,8.54E-01,8.18E-02,0.2,14000
297,9.22E-01,2.79E-01,0.2,6200
298,9.91E-01,6.21E-01,0.2,16000
298,1.55E-01,2.21E-01,0.2,9000
298,2.41E-02,9.95E-02,0.2,2000
298,3.39E-02,3.39E-01,0.2,6000
298,4.85E-01,2.35E-01,0.2,3000
298,5.75E-01,5.58E-02,0.2,1800
298,6.27E-02,6.59E-02,0.2,4600
298,7.42E-01,1.79E-01,0.2,6500
298,8.42E-01,2.67E-01,0.2,10975
298,9.37E+00,1.72E-01,0.2,2000
299,1.52E-02,9.15E-02,0.2,7000
299,1.15E-01,1.65E-01,0.2,15000
299,2.28E-03,2.08E-01,0.2,2875
299,3.16E-01,1.83E-03,0.2,7000
299,4.33E+00,2.07E-01,0.2,7000
299,5.32E-01,2.64E-01,0.2,6650
299,6.79E-03,8.25E-02,0.2,7000
299,8.00E+00,5.05E-01,0.2,10000
299,8.22E-01,8.72E-02,0.2,12000
299,9.29E-01,6.34E-02,0.2,8000
300,8.50E-01,5.30E-01,0.2,19500
300,1.95E-02,8.59E-02,0.2,28000
300,2.29E-02,3.87E-01,0.2,16500
300,3.35E-01,8.45E-02,0.2,6000
300,4.68E-01,3.18E-01,0.2,14400
300,5.66E-02,9.25E-02,0.2,2000
300,6.25E-01,1.24E-01,0.2,1700
300,7.99E+00,5.34E-01,0.2,24000
300,8.26E+00,3.52E-01,0.2,12000
300,1.00E+01,4.05E-01,0.2,20000
301,5.64E-02,2.22E-01,0.2,6000
301,1.26E-01,2.37E-02,0.2,4800
301,2.17E+00,3.34E-01,0.2,5000
301,3.98E+00,4.30E-01,0.2,12000
301,4.69E-02,1.28E-01,0.2,1300
301,5.17E-02,3.27E-02,0.2,6000
301,6.51E+00,6.43E-02,0.2,4350
301,7.32E+00,3.46E-01,0.2,1000
301,8.45E-02,3.38E-01,0.2,2000
301,9.68E-01,2.34E-01,0.2,2500
302,2.08E-01,2.17E-01,0.2,15000
302,1.32E-02,1.60E-02,0.2,4800
302,3.00E+00,5.60E-01,0.2,15000
302,3.13E-01,2.56E-01,0.2,6000
302,4.57E-01,3.22E-01,0.2,7000
302,5.11E-01,2.38E-04,0.2,20000
302,7.00E+00,3.37E-02,0.2,12000
302,7.33E-04,2.40E-01,0.2,10000
302,8.26E+00,4.93E-01,0.2,13000
302,9.59E+00,3.08E-01,0.2,6000
303,3.74E-02,3.90E-02,0.2,14400
303,1.39E-01,1.50E-02,0.2,8000
303,2.19E-03,4.14E-01,0.2,10000
303,3.17E-01,4.09E-02,0.2,12000
303,4.30E+00,3.88E-01,0.2,8000
303,5.98E+00,3.73E-01,0.2,8000
303,6.35E-01,2.31E-01,0.2,16000
303,7.44E-01,1.71E-01,0.2,6000
